id,content,answers.content,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.atmosphere,answers.content,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.atmosphere,answers.content,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.atmosphere
549,什么雨可以淋死人？,枪林弹雨,32,30,28,26,24,16,4,枪林弹雨。,32,30,28,26,24,16,4,,,,,,,,
550,什么东西能加不能减？,年龄,32,30,28,26,24,16,4,年龄。,32,30,28,26,24,16,4,,,,,,,,
551,用什么办法能使眉毛长在眼睛下面？,倒立,32,30,28,26,24,16,4,倒立。,32,30,28,26,24,16,4,,,,,,,,
552,什么东西人们都不喜欢吃？,吃亏,32,30,28,26,24,16,4,吃亏。,32,30,28,26,24,16,4,,,,,,,,
553,什么东西愈洗愈脏？,水,32,30,28,26,24,16,4,水。,32,30,28,26,24,16,4,,,,,,,,
554,没有注册的商标能使用吗？（请回答能或不能）,能,32,30,28,26,24,16,4,能。,32,30,28,26,24,16,4,,,,,,,,
555,哪一区域是我国最大的商品性大豆和出口大豆生产基地？,东北,32,30,28,26,24,16,4,东北。,32,30,28,26,24,16,4,,,,,,,,
556,世界上最深的湖在哪个国家？,俄罗斯,32,30,28,26,24,16,4,俄罗斯。,32,30,28,26,24,16,4,,,,,,,,
557,西服后面中间的开气，是左片压右片，还是右片压左片？,左片压右片,32,30,28,26,24,16,4,左片压右片。,32,30,28,26,24,16,4,,,,,,,,
558,IMF是什么国际组织的简称？,国际货币基金组织,32,30,28,26,24,16,4,国际货币基金组织。,32,30,28,26,24,16,4,,,,,,,,
559,世界上的哪个国家有“黄金海岸”之称？,加纳,32,30,28,26,24,16,4,加纳。,32,30,28,26,24,16,4,,,,,,,,
560,世界上最早种植棉花的国家是？,印度,32,30,28,26,24,16,4,印度。,32,30,28,26,24,16,4,,,,,,,,
561,《西游记》中去西天取经的“唐三藏”的真名是什么？,玄奘,32,30,28,26,24,16,4,玄奘。,32,30,28,26,24,16,4,,,,,,,,
562,《天演论》是我国近代哪位著名的思想家翻译的？,严复,32,30,28,26,24,16,4,严复。,32,30,28,26,24,16,4,,,,,,,,
563,我国著名的赵州桥建于哪个朝代？,隋朝,32,30,28,26,24,16,4,隋朝。,32,30,28,26,24,16,4,,,,,,,,
564,中国最早的文言志怪小说是什么？,搜神记,32,30,28,26,24,16,4,搜神记。,32,30,28,26,24,16,4,,,,,,,,
565,屈原是战国时代哪国人？,楚国,32,30,28,26,24,16,4,楚国。,32,30,28,26,24,16,4,,,,,,,,
566,被陈毅元帅称作“人民群众用小车推出来的”是什么战役？,淮海战役,32,30,28,26,24,16,4,淮海战役。,32,30,28,26,24,16,4,,,,,,,,
567,土耳其的首都在哪？,安卡拉,32,30,28,26,24,16,4,安卡拉。,32,30,28,26,24,16,4,,,,,,,,
568,景泰蓝是什么地方的特种工艺？,北京,32,30,28,26,24,16,4,北京。,32,30,28,26,24,16,4,,,,,,,,
569,吸烟有害，烟草中毒性最大的物质是什么？,尼古丁,32,30,28,26,24,16,4,尼古丁。,32,30,28,26,24,16,4,,,,,,,,
570,夏威夷在地理位置上属于哪个洲？,大洋洲,32,30,28,26,24,16,4,大洋洲。,32,30,28,26,24,16,4,,,,,,,,
571,“西出阳关无故人”中的“阳关”在现在的哪个省(区)？,甘肃,32,30,28,26,24,16,4,甘肃。,32,30,28,26,24,16,4,,,,,,,,
572,人民币的单位是？,元,32,30,28,26,24,16,4,元。,32,30,28,26,24,16,4,,,,,,,,
573,蒙古族最具代表性的乐器是什么？,马头琴,32,30,28,26,24,16,4,马头琴。,32,30,28,26,24,16,4,,,,,,,,
574,诸葛亮的办公地点，武侯祠在什么地方？,成都,32,30,28,26,24,16,4,成都。,32,30,28,26,24,16,4,,,,,,,,
575,《义勇军进行曲》是哪一位作曲家所作的抗日歌曲？,聂耳,32,30,28,26,24,16,4,聂耳。,32,30,28,26,24,16,4,,,,,,,,
576,一年有几个节气？,二十四,32,30,28,26,24,16,4,二十四。,32,30,28,26,24,16,4,24,32,30,28,26,24,16,4
577,戛纳电影节在哪国举办？,法国,32,30,28,26,24,16,4,法国。,32,30,28,26,24,16,4,,,,,,,,
578,白鳍豚用什么呼吸？,肺,32,30,28,26,24,16,4,肺。,32,30,28,26,24,16,4,,,,,,,,
579,古诗云：洞庭天下水，岳阳天下楼。岳阳楼在哪座湖上？,洞庭湖,32,30,28,26,24,16,4,洞庭湖。,32,30,28,26,24,16,4,,,,,,,,
580,发表著名的“铁幕演说”的是谁？,丘吉尔,32,30,28,26,24,16,4,丘吉尔。,32,30,28,26,24,16,4,,,,,,,,
581,《白雪公主》的作者是谁？,格林兄弟,32,30,28,26,24,16,4,格林兄弟。,32,30,28,26,24,16,4,,,,,,,,
582,我国著名的六朝古都是？,南京,32,30,28,26,24,16,4,南京。,32,30,28,26,24,16,4,,,,,,,,
583,我国的“冰城”是指哪一城市？,哈尔滨,32,30,28,26,24,16,4,哈尔滨。,32,30,28,26,24,16,4,,,,,,,,
584,“大夫”在我国古代是指什么？,官职,32,30,28,26,24,16,4,官职。,32,30,28,26,24,16,4,,,,,,,,
585,88岁有个俗称，请问是什么？,米寿,32,30,28,26,24,16,4,米寿。,32,30,28,26,24,16,4,,,,,,,,
586,符号“&”的中文意思是什么？,和,32,30,28,26,24,16,4,和。,32,30,28,26,24,16,4,,,,,,,,
587,哪个器官制造了血液？,红骨髓,32,30,28,26,24,16,4,红骨髓。,32,30,28,26,24,16,4,,,,,,,,
588,鉴别墨的好坏时，墨色以什么颜色为最佳？,紫色,32,30,28,26,24,16,4,紫色。,32,30,28,26,24,16,4,,,,,,,,
589,“蚕蚁”是蚂蚁还是蚕？,蚕,32,30,28,26,24,16,4,蚕。,32,30,28,26,24,16,4,,,,,,,,
590,东汉末年我国的一位杰出的医学家是谁？,华佗,32,30,28,26,24,16,4,华佗。,32,30,28,26,24,16,4,,,,,,,,
591,“内阁”作为国家的最高决策机关和行政权力机关创立于哪朝？,东汉,32,30,28,26,24,16,4,东汉。,32,30,28,26,24,16,4,,,,,,,,
592,成年人身上有多少块骨骼？,二百零六,32,30,28,26,24,16,4,二百零六。,32,30,28,26,24,16,4,206,32,30,28,26,24,16,4
593,巴黎圣母院的建筑风格是哥特还是洛可可？,洛可可,32,30,28,26,24,16,4,洛可可。,32,30,28,26,24,16,4,,,,,,,,
594,世界上最靠北的首都是北京还是莫斯科？,莫斯科,32,30,28,26,24,16,4,莫斯科。,32,30,28,26,24,16,4,,,,,,,,
595,纸张取代简牍成为最主要的书写材料是在什么时期？,魏晋南北朝,32,30,28,26,24,16,4,魏晋南北朝。,32,30,28,26,24,16,4,,,,,,,,
596,俄罗斯哪一条河流经过圣彼得堡？,涅瓦河,32,30,28,26,24,16,4,涅瓦河。,32,30,28,26,24,16,4,,,,,,,,
597,《童年》、《在人间》、《我的大学》、《母亲》是谁的代表作？,高尔基,32,30,28,26,24,16,4,高尔基。,32,30,28,26,24,16,4,,,,,,,,
598,大汶口文化遗址在我国的什么地方？,山东,32,30,28,26,24,16,4,山东。,32,30,28,26,24,16,4,,,,,,,,
599,《盗墓笔记》中的描写的青铜神树是以什么遗址出土的文物为原型的？,三星堆,32,30,28,26,24,16,4,三星堆。,32,30,28,26,24,16,4,,,,,,,,
600,“卑鄙是卑鄙者的通行证，高尚是高尚者的墓志铭”，该诗句的作者是？,北岛,32,30,28,26,24,16,4,北岛。,32,30,28,26,24,16,4,,,,,,,,
601,王勃、杨炯、卢照邻、骆宾王，这四人被称为什么？,初唐四杰,32,30,28,26,24,16,4,初唐四杰。,32,30,28,26,24,16,4,,,,,,,,
602,《喻世明言》、《警世通言》、《醒世恒言》、《初刻拍案惊奇》、《二刻拍案惊奇》这五部书被称为什么？,三言二拍,32,30,28,26,24,16,4,三言二拍。,32,30,28,26,24,16,4,,,,,,,,
603,电影《碟中谍4》中汤姆布鲁斯挑战的世界第一高的摩天大楼位于哪个城市？,迪拜,32,30,28,26,24,16,4,迪拜。,32,30,28,26,24,16,4,,,,,,,,
604,奢侈品牌LV路易威登是哪个国家的品牌？,法国,32,30,28,26,24,16,4,法国。,32,30,28,26,24,16,4,,,,,,,,
605,欧洲的哪个城市被世界公认为“雾都”？,伦敦,32,30,28,26,24,16,4,伦敦。,32,30,28,26,24,16,4,,,,,,,,
606,电影《变形金刚》中，与擎天柱作对的反派首领叫什么？,威震天,32,30,28,26,24,16,4,威震天。,32,30,28,26,24,16,4,,,,,,,,
607,意大利有一座被活火山活埋的城市，叫什么？,庞贝,32,30,28,26,24,16,4,庞贝。,32,30,28,26,24,16,4,,,,,,,,
608,世界上出现麦田怪圈最多的国家是？,英国,32,30,28,26,24,16,4,英国。,32,30,28,26,24,16,4,,,,,,,,
609,电影《泰坦尼克号》中，年老的Rose扔进海里的蓝色钻石叫什么名字？,海洋之心,32,30,28,26,24,16,4,海洋之心。,32,30,28,26,24,16,4,,,,,,,,
610,世界上公认的第一架实用飞机的发明者是美国的什么人？,莱特兄弟,32,30,28,26,24,16,4,莱特兄弟。,32,30,28,26,24,16,4,,,,,,,,
611,江苏卫视孟非主持的哪一档知名节目与冯小刚导演的电影同名？,非诚勿扰,32,30,28,26,24,16,4,非诚勿扰。,32,30,28,26,24,16,4,,,,,,,,
612,武术冠军出身，以出演黄飞鸿、方世玉等角色为国人所熟知的武打明星是谁？,李连杰,32,30,28,26,24,16,4,李连杰。,32,30,28,26,24,16,4,,,,,,,,
613,与刘德华，张学友，郭富城合称为香港“四大天王”的人是谁？,黎明,32,30,28,26,24,16,4,黎明。,32,30,28,26,24,16,4,,,,,,,,
614,歌词“东方之珠，我的爱人”中，东方之珠指的是哪座城市？,香港,32,30,28,26,24,16,4,香港。,32,30,28,26,24,16,4,,,,,,,,
615,在《三国演义》中，“一个愿打一个愿挨”形容的是周瑜与哪位将领的故事？,黄盖,32,30,28,26,24,16,4,黄盖。,32,30,28,26,24,16,4,,,,,,,,
616,小说《封神演义》中，哪位著名的的人物用直的鱼钩钓鱼？,姜太公,32,30,28,26,24,16,4,姜太公。,32,30,28,26,24,16,4,,,,,,,,
617,解放战争时期著名的“三大战役”中第一个打响的是哪个战役？,辽沈战役,32,30,28,26,24,16,4,辽沈战役。,32,30,28,26,24,16,4,,,,,,,,
618,2008年的北京奥运会，中国代表队一共夺得了多少枚金牌？,五十一枚,32,30,28,26,24,16,4,五十一枚。,32,30,28,26,24,16,4,51,32,30,28,26,24,16,4
619,香港特别行政区的区花是什么？,紫荆花,32,30,28,26,24,16,4,紫荆花。,32,30,28,26,24,16,4,,,,,,,,
620,我们通常吃的葵瓜子是什么植物的果实？,向日葵,32,30,28,26,24,16,4,向日葵。,32,30,28,26,24,16,4,,,,,,,,
621,国产动画片《喜羊羊与灰太狼》中，灰太狼的老婆叫什么名字？,红太狼,32,30,28,26,24,16,4,红太狼。,32,30,28,26,24,16,4,,,,,,,,
622,琼瑶电视剧《还珠格格》中紫薇格格的亲生母亲叫什么名字？,夏雨荷,32,30,28,26,24,16,4,夏雨荷。,32,30,28,26,24,16,4,,,,,,,,
623,28年作为央视春节联欢晚会结尾曲的歌曲叫什么名字？,难忘今宵,32,30,28,26,24,16,4,难忘今宵。,32,30,28,26,24,16,4,,,,,,,,
624,世界第一高峰是我国的什么山峰？,珠穆朗玛峰,32,30,28,26,24,16,4,珠穆朗玛峰。,32,30,28,26,24,16,4,,,,,,,,
625,迎客松是我国那个著名风景区的标志性景点？,黄山,32,30,28,26,24,16,4,黄山。,32,30,28,26,24,16,4,,,,,,,,
626,我们通常所说的“干冰”是那种气体的固态存在方式？,二氧化碳,32,30,28,26,24,16,4,二氧化碳。,32,30,28,26,24,16,4,,,,,,,,
627,小说《封神演义》中，传说由狐狸精变成的商纣王宠妃是谁？,苏妲己,32,30,28,26,24,16,4,苏妲己。,32,30,28,26,24,16,4,,,,,,,,
628,中国神话当中，嫦娥在月亮上住的行宫叫什么？,广寒宫,32,30,28,26,24,16,4,广寒宫。,32,30,28,26,24,16,4,,,,,,,,
629,吴承恩小说《西游记》当中，唐僧在哪条河收了沙和尚做徒弟？,流沙河,32,30,28,26,24,16,4,流沙河。,32,30,28,26,24,16,4,,,,,,,,
630,老北京居民居住的院落式组合建筑一般被称作什么？,四合院,32,30,28,26,24,16,4,四合院。,32,30,28,26,24,16,4,,,,,,,,
631,金庸小说《倚天屠龙记》中，金毛狮王叫什么名字？,谢逊,32,30,28,26,24,16,4,谢逊。,32,30,28,26,24,16,4,,,,,,,,
632,创办“精武门”的中国清末爱国武术家是谁？,霍元甲,32,30,28,26,24,16,4,霍元甲。,32,30,28,26,24,16,4,,,,,,,,
633,“有一个老人在中国的南海边画了一个圈”是哪首歌的歌词？,春天的故事,32,30,28,26,24,16,4,春天的故事。,32,30,28,26,24,16,4,,,,,,,,
634,马可波罗是在哪个朝代来到中国的？,元朝,32,30,28,26,24,16,4,元朝。,32,30,28,26,24,16,4,,,,,,,,
635,世界上有“钢琴诗人”之称的波兰钢琴家是哪一位？,肖邦,32,30,28,26,24,16,4,肖邦。,32,30,28,26,24,16,4,,,,,,,,
636,美国历史上著名的演讲《我有一个梦想》的演讲者是谁？,马丁路德金,32,30,28,26,24,16,4,马丁路德金。,32,30,28,26,24,16,4,,,,,,,,
637,电影《泰坦尼克号》的主题曲叫做？,我心永恒,32,30,28,26,24,16,4,我心永恒。,32,30,28,26,24,16,4,,,,,,,,
638,由百位明星共同演唱的奥运歌曲《北京欢迎你》的曲作者是谁？,小柯,32,30,28,26,24,16,4,小柯。,32,30,28,26,24,16,4,,,,,,,,
639,现代奥运会起源于哪个国家？,希腊,32,30,28,26,24,16,4,希腊。,32,30,28,26,24,16,4,,,,,,,,
640,“遥知兄弟登高处，遍插茱萸少一人”，描述的是什么节日？,重阳节,32,30,28,26,24,16,4,重阳节。,32,30,28,26,24,16,4,,,,,,,,
641,“借问酒家何处有？牧童遥指杏花村”，描述的是什么节日？,清明节,32,30,28,26,24,16,4,清明节。,32,30,28,26,24,16,4,,,,,,,,
642,“天阶夜色凉如水，卧看牵牛织女星”，描述的是什么节日？,七夕,32,30,28,26,24,16,4,七夕。,32,30,28,26,24,16,4,,,,,,,,
643,“但愿人长久，千里共婵娟”，描述的是什么节日？,中秋节,32,30,28,26,24,16,4,中秋节。,32,30,28,26,24,16,4,,,,,,,,
644,“今年元夜时，月与灯依旧”，描述的是什么节日？,元宵节,32,30,28,26,24,16,4,元宵节。,32,30,28,26,24,16,4,,,,,,,,
645,“爆竹声中一岁除，春风送暖入屠苏”，描述的是什么节日？,春节,32,30,28,26,24,16,4,春节。,32,30,28,26,24,16,4,,,,,,,,
646,“屈子冤魂终古在，楚乡遗俗至今留”，描述的是什么节日？,端午节,32,30,28,26,24,16,4,端午节。,32,30,28,26,24,16,4,,,,,,,,
647,我们经常用的“飘柔”洗发水，是美国哪家公司的产品？,宝洁,32,30,28,26,24,16,4,宝洁。,32,30,28,26,24,16,4,,,,,,,,
648,瑞星杀毒软件的标志是什么动物？,狮子,32,30,28,26,24,16,4,狮子。,32,30,28,26,24,16,4,,,,,,,,
649,1987年徐克导演拍的《倩女幽魂》中饰演宁采臣的男主角是谁？,张国荣,32,30,28,26,24,16,4,张国荣。,32,30,28,26,24,16,4,,,,,,,,
650,凭借《花样年华》在第53届戛纳电影节荣获最佳男主角的人是谁？,梁朝伟,32,30,28,26,24,16,4,梁朝伟。,32,30,28,26,24,16,4,,,,,,,,
651,目前我国结婚证内页上印的是什么花？,牡丹花,32,30,28,26,24,16,4,牡丹花。,32,30,28,26,24,16,4,,,,,,,,
652,一般被称为“万能献血者”的血型是什么？,O型,32,30,28,26,24,16,4,O型。,32,30,28,26,24,16,4,,,,,,,,
653,常吃的“皮蛋”一般是由哪一种蛋加工而成的？,鸭蛋,32,30,28,26,24,16,4,鸭蛋。,32,30,28,26,24,16,4,,,,,,,,
654,广东人将传统小吃“馄饨”称为什么？,云吞,32,30,28,26,24,16,4,云吞。,32,30,28,26,24,16,4,,,,,,,,
655,经典台词“向我开炮!”出自中国哪一部老电影？,英雄儿女,32,30,28,26,24,16,4,英雄儿女。,32,30,28,26,24,16,4,,,,,,,,
656,清朝道光年间，在虎门销禁鸦片的民族英雄是谁？,林则徐,32,30,28,26,24,16,4,林则徐。,32,30,28,26,24,16,4,,,,,,,,
657,中国的“雾都”是指哪个城市？,重庆,32,30,28,26,24,16,4,重庆。,32,30,28,26,24,16,4,,,,,,,,
658,人们常说的“白山黑水”中的“黑水”是指东北的哪条江河？,黑龙江,32,30,28,26,24,16,4,黑龙江。,32,30,28,26,24,16,4,,,,,,,,
659,马睡觉的时候保持怎样的姿势？,站着,32,30,28,26,24,16,4,站着。,32,30,28,26,24,16,4,,,,,,,,
660,武则天是中国历史上唯一的女皇帝，她改国号为什么？,周,32,30,28,26,24,16,4,周。,32,30,28,26,24,16,4,,,,,,,,
661,世界上最大的沙漠叫什么名字？,撒哈拉沙漠,32,30,28,26,24,16,4,撒哈拉沙漠。,32,30,28,26,24,16,4,,,,,,,,
662,金庸小说《笑傲江湖》中，华山派掌门，号称君子剑的是谁？,岳不群,32,30,28,26,24,16,4,岳不群。,32,30,28,26,24,16,4,,,,,,,,
663,《智取威虎山》中经典台词”天王盖地虎“下一句是？,宝塔镇河妖,32,30,28,26,24,16,4,宝塔镇河妖。,32,30,28,26,24,16,4,,,,,,,,
664,“飞雪连天射白鹿，笑书神侠倚碧鸳”是哪位作家的14部著作简称？,金庸,32,30,28,26,24,16,4,金庸。,32,30,28,26,24,16,4,,,,,,,,
665,一代武术宗师、功夫影帝、截拳道武道哲学创立人、好莱坞首位华人演员是？,李小龙,32,30,28,26,24,16,4,李小龙。,32,30,28,26,24,16,4,,,,,,,,
666,相传太极拳是由武当山哪位道士所创？,张三丰,32,30,28,26,24,16,4,张三丰。,32,30,28,26,24,16,4,,,,,,,,
667,由法国人大卫贝尔创立并在电影《暴力街区13》中展示的极限运动叫什么？,跑酷,32,30,28,26,24,16,4,跑酷。,32,30,28,26,24,16,4,,,,,,,,
668,美国历史上唯一一位任期达四届的总统是？,罗斯福,32,30,28,26,24,16,4,罗斯福。,32,30,28,26,24,16,4,,,,,,,,
669,电视剧《新白娘子传奇》中，白素贞被压在什么塔中？,雷峰塔,32,30,28,26,24,16,4,雷峰塔。,32,30,28,26,24,16,4,,,,,,,,
670,传说中的女娲补天，女娲的上半身是人，下半身是什么动物？,蛇,32,30,28,26,24,16,4,蛇。,32,30,28,26,24,16,4,,,,,,,,
671,从地图上看，黄河干流像一个巨大的汉字，是什么字？,几,32,30,28,26,24,16,4,几。,32,30,28,26,24,16,4,,,,,,,,
672,驴打滚源于满洲，是我国哪个城市的古老小吃品种之一？,北京,32,30,28,26,24,16,4,北京。,32,30,28,26,24,16,4,,,,,,,,
673,被称为”枫叶之国“的是哪个国家？,加拿大,32,30,28,26,24,16,4,加拿大。,32,30,28,26,24,16,4,,,,,,,,
674,赛龙舟运动是为了纪念我国哪一个爱国诗人？,屈原,32,30,28,26,24,16,4,屈原。,32,30,28,26,24,16,4,,,,,,,,
675,“鸿鹄传书”一词，是源于“苏武牧羊”还是“文姬归汉”的历史故事？,苏武牧羊,32,30,28,26,24,16,4,苏武牧羊。,32,30,28,26,24,16,4,,,,,,,,
676,名句“先天下之忧而忧，后天下之乐而乐”出自谁的文章？,范仲淹,32,30,28,26,24,16,4,范仲淹。,32,30,28,26,24,16,4,,,,,,,,
677,伟大的思想家、教育家孔子的故乡是在山东济南还是山东曲阜？,山东曲阜,32,30,28,26,24,16,4,山东曲阜。,32,30,28,26,24,16,4,,,,,,,,
678,哪位历史人物与“指鹿为马”这一典故有关？,赵高,32,30,28,26,24,16,4,赵高。,32,30,28,26,24,16,4,,,,,,,,
679,中国人自称为“炎黄子孙”，其中“黄”指的是什么？,黄帝,32,30,28,26,24,16,4,黄帝。,32,30,28,26,24,16,4,,,,,,,,
680,“商女不知亡国恨，隔江犹唱后庭花”一诗的作者是谁？,杜牧,32,30,28,26,24,16,4,杜牧。,32,30,28,26,24,16,4,,,,,,,,
681,“三十功名尘与土，八千里路云和月”是谁的词句？,岳飞,32,30,28,26,24,16,4,岳飞。,32,30,28,26,24,16,4,,,,,,,,
682,志士不饮盗泉之水，(？)不受嗟来之食。,廉者,32,30,28,26,24,16,4,廉者。,32,30,28,26,24,16,4,,,,,,,,
683,“忽如一夜春风来，千树万树梨花开”一句写的是什么景色？,雪景,32,30,28,26,24,16,4,雪景。,32,30,28,26,24,16,4,,,,,,,,
684,“劳心者治人，劳力者治于人”出自谁之口？,孟子,32,30,28,26,24,16,4,孟子。,32,30,28,26,24,16,4,,,,,,,,
685,子曰：“吾十有五而志于学，三十而立，四十而(？)。”,不惑,32,30,28,26,24,16,4,不惑。,32,30,28,26,24,16,4,,,,,,,,
686,但是龙城飞将在，不教胡马度(？)。,阴山,32,30,28,26,24,16,4,阴山。,32,30,28,26,24,16,4,,,,,,,,
687,唐人诗句“千山万壑赴荆门，生长明妃尚有村”的句中人物分别是谁？,王昭君,32,30,28,26,24,16,4,王昭君。,32,30,28,26,24,16,4,,,,,,,,
688,“出淤泥而不染，濯清莲而不妖”是周敦颐称赞什么的名句？,莲花,32,30,28,26,24,16,4,莲花。,32,30,28,26,24,16,4,,,,,,,,
689,古代的“会稽”在今天什么省？,浙江,32,30,28,26,24,16,4,浙江。,32,30,28,26,24,16,4,,,,,,,,
690,“投笔从戎”的故事发生在谁的身上？,班超,32,30,28,26,24,16,4,班超。,32,30,28,26,24,16,4,,,,,,,,
691,齐、楚、燕、韩、赵、魏、秦，七个国家被称为什么？,战国七雄,32,30,28,26,24,16,4,战国七雄。,32,30,28,26,24,16,4,,,,,,,,
692,晋楚之战后，周襄王当上了中原霸主。（请回答对或错）,错,32,30,28,26,24,16,4,错。,32,30,28,26,24,16,4,,,,,,,,
693,历史上把周朝在镐京做国都的时期，称为西周；迁都洛邑以后，被称为什么？,东周,32,30,28,26,24,16,4,东周。,32,30,28,26,24,16,4,,,,,,,,
